projectid;CURRENT.DATE;simulationid;Evaporation;Transpiration;CropAvailWater;EvapoTranspiration;WaterStress;MobileWater_1;MobileWater_2;MobileWater_3;MobileWater_4;MobileWater_5;MobileWater_6;MobileWater_7;MobileWater_8;MobileWater_9;MobileWater_10;MobileWater_11;MobileWater_12;MobileWater_13;MobileWater_14;MobileWater_15;MobileWater_16;MobileWater_17;MobileWater_18;MobileWater_19;MobileWater_20;MobileWater_21;MobileWater_22;MobileWater_23;MobileWater_24;MobileWater_25;MobileWater_26;MobileWater_27;MobileWater_28;MobileWater_29;MobileWater_30;MobileWater_31;MobileWater_32;MobileWater_33;MobileWater_34;MobileWater_35;MobileWater_36;MobileWater_37;MobileWater_38;MobileWater_39;MobileWater_40;RetainedWater_1;RetainedWater_2;RetainedWater_3;RetainedWater_4;RetainedWater_5;RetainedWater_6;RetainedWater_7;RetainedWater_8;RetainedWater_9;RetainedWater_10;RetainedWater_11;RetainedWater_12;RetainedWater_13;RetainedWater_14;RetainedWater_15;RetainedWater_16;RetainedWater_17;RetainedWater_18;RetainedWater_19;RetainedWater_20;RetainedWater_21;RetainedWater_22;RetainedWater_23;RetainedWater_24;RetainedWater_25;RetainedWater_26;RetainedWater_27;RetainedWater_28;RetainedWater_29;RetainedWater_30;RetainedWater_31;RetainedWater_32;RetainedWater_33;RetainedWater_34;RetainedWater_35;RetainedWater_36;RetainedWater_37;RetainedWater_38;RetainedWater_39;RetainedWater_40
testproject;01.11.1991;testproject_00__TESTSIMULATION;0.380727974;0.005165382;0.043972929;0.385893356;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.76E-04;0.00336009;0.011196168;0.027422094;0.055901681;0.100044064;0.16202494;0.242240233;0.339094813;0.44911936;0.567333688;0.687752634;0.803946642;0.909597874;0.999014359;1.067572645;1.112058691;1.13087686;1.12410491;1.093390162;1.04170429;0.972994723;0.891783643;0.802767843;0.710464949;0.618936719;2.88776123;4.279391079;4.750361005;5.024411005;5.182195303;5.267589351;5.321050142;5.354265888;5.374476864;5.386401407;5.393173055;5.39683473;5.398717766;5.399587702;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;02.11.1991;testproject_00__TESTSIMULATION;0.251077648;0.003443588;0.045660631;0.254521237;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.55E-04;0.002288566;0.007782226;0.019518969;0.040827584;0.075015459;0.124706257;0.191254341;0.274371821;0.372024997;0.480583008;0.595156762;0.710054011;0.819285363;0.917071;0.998308666;1.058968337;1.096381714;1.109400654;1.098410852;1.065204429;1.012733779;0.944784168;0.865610452;0.779582651;2.802697337;4.233847476;4.7166723;4.999359753;5.163404503;5.253370267;5.310527334;5.346705585;5.369229138;5.38289732;5.390923299;5.395457577;5.397898511;5.399149568;5.399726781;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;03.11.1991;testproject_00__TESTSIMULATION;0.24970782;0.003443588;0.047601872;0.253151408;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.72E-04;0.001569095;0.005421387;0.01388916;0.029741573;0.055995011;0.095395853;0.149877444;0.220119654;0.305297861;0.403051251;0.509651507;0.620324389;0.729668182;0.832116545;0.922400392;0.995969232;1.049336732;1.080320801;1.088157757;1.073483727;1.038192524;0.985194451;0.918111462;2.709585989;4.193693848;4.68581587;4.975724116;5.14529301;5.239440475;5.300048772;5.339040672;5.363800891;5.379186269;5.388481005;5.393909877;5.396961256;5.398597038;5.399432821;5.399818011;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;04.11.1991;testproject_00__TESTSIMULATION;0.248329149;0.003457513;0.04876987;0.251786661;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.21E-04;0.001080987;0.003785255;0.009883103;0.021621683;0.041637788;0.072584872;0.116675589;0.175242636;0.248409299;0.334926337;0.432190695;0.536428074;0.643001549;0.746801114;0.842669177;0.925820081;0.992215526;1.038862644;1.064008877;1.067218613;1.049330013;1.012304693;2.610827533;4.156888391;4.657294019;4.953419522;5.127875376;5.225838429;5.289658727;5.331314409;5.358227733;5.37529748;5.385860656;5.392208111;5.395895306;5.397957584;5.399058841;5.399619893;5.399871866;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;05.11.1991;testproject_00__TESTSIMULATION;0.401348581;0.004507925;0.359540949;0.405856506;1;0;1.65366082;1.657894727;1.65789443;1.657889076;1.657827025;1.657343235;1.654739223;1.644817166;1.617009386;1.556978386;1.454191447;1.308219535;1.129508591;0.935350431;0.743963136;0.569817148;0.421569174;0.302239244;0.2106405;0.143125109;0.095069688;0.06188436;0.039562028;0.024887169;0.015432155;0.009448758;0.005727235;0.00346438;0.002160163;0.001549268;0.001566018;0.002336271;0.004186169;0.007655052;0.013498804;0.022671182;0.036274432;0.055476368;0.081397902;5.156272147;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;06.11.1991;testproject_00__TESTSIMULATION;0.477664247;0.005552004;0.212188635;0.483216251;1;0;0.077131037;0.907658071;1.3015323;1.488622151;1.577484184;1.619639986;1.639303991;1.646911385;1.644421531;1.627028605;1.585112893;1.509080538;1.394692964;1.24576326;1.07322716;0.891656248;0.715278322;0.555114523;0.417775064;0.305653648;0.217923394;0.151765932;0.10346199;0.069180767;0.045453877;0.029393304;0.018736341;0.011793418;0.007355462;0.004597385;0.002997961;0.002284703;0.002404271;0.003513212;0.005979866;0.010385927;0.017515849;0.028324202;0.043875166;4.7786079;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;07.11.1991;testproject_00__TESTSIMULATION;0.320238338;0.003815889;0.184359237;0.324054227;1;0;0.039436371;0.102474711;0.544889686;0.951481551;1.237923468;1.418300634;1.524986994;1.585383787;1.617561283;1.630793267;1.626721034;1.601075142;1.547058596;1.459620154;1.33871848;1.190256991;1.024672705;0.854232464;0.690328572;0.541631909;0.41335681;0.307446394;0.223298954;0.158670487;0.11050204;0.075548726;0.050784281;0.033611966;0.021935331;0.014142996;0.009051579;0.005837767;0.003978387;0.003207423;0.003491295;0.005018098;0.008192704;0.013627773;0.022120946;5.083502039;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;08.11.1991;testproject_00__TESTSIMULATION;0.47621787;0.005723834;0.169090506;0.481941704;1;0;0;0.024792626;0.087696469;0.348052501;0.679174848;0.981536732;1.216172098;1.381319758;1.490062248;1.557660841;1.595851753;1.610775831;1.602982142;1.569250358;1.505649417;1.410587601;1.286634817;1.140582696;0.982053629;0.821463141;0.668137989;0.529082349;0.408516101;0.308045675;0.227215279;0.164193163;0.116416611;0.081101022;0.055585436;0.037529514;0.024997021;0.016464973;0.010792721;0.007176647;0.005106998;0.004335094;0.004852401;0.006877814;0.010846201;4.60542554;5.398106613;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;09.11.1991;testproject_00__TESTSIMULATION;0.232981221;0.002954449;0.162271008;0.23593567;1;0;0;0;0;0.059018752;0.228370257;0.480522197;0.755410695;1.005610424;1.208309579;1.359614683;1.465500186;1.534681555;1.574241569;1.58764385;1.574807244;1.533746301;1.462890348;1.363053589;1.238329917;1.095755342;0.944085679;0.79226036;0.648063592;0.517277638;0.403389338;0.307746851;0.229992337;0.168599301;0.121386925;0.085938347;0.059897085;0.041147949;0.027905774;0.018740618;0.012566051;0.008611453;0.00639223;0.005685091;0.00650969;4.72310651;5.166840827;5.317487559;5.390328361;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;10.11.1991;testproject_00__TESTSIMULATION;0.641470862;0.008060665;0.200175605;0.649531526;1;0;0.303226643;1.014378448;1.320607832;1.359283196;1.195984088;0.951371167;0.709537174;0.513420184;0.386648028;0.339679647;0.370374715;0.465536019;0.605044733;0.767051907;0.932247619;1.086175348;1.219600365;1.327549035;1.407806845;1.459545442;1.482479893;1.476649216;1.442661923;1.382119387;1.297936746;1.194386122;1.076826005;0.951195874;0.823414496;0.698821861;0.581765911;0.475380458;0.381550296;0.301025062;0.23362793;0.178505519;0.13437581;0.099745456;0.073082287;4.781175653;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;11.11.1991;testproject_00__TESTSIMULATION;0.39400448;0.005177515;0.169555036;0.399181995;1;0;0;0.119495047;0.617774342;0.993179663;1.178255469;1.175688199;1.045952239;0.859570432;0.671517348;0.519617481;0.42668657;0.401881494;0.442275756;0.535829896;0.665481261;0.813229993;0.963197559;1.103206467;1.224999206;1.323560146;1.396099149;1.441157506;1.458091289;1.446963745;1.408711325;1.34537714;1.26022885;1.15766085;1.042877669;0.921429871;0.798707869;0.679494068;0.567642915;0.465918028;0.375979364;0.298488741;0.233291064;0.179629038;0.136356999;4.733428637;5.184186975;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;12.11.1991;testproject_00__TESTSIMULATION;0.387050398;0.005177515;0.157154342;0.392227913;1;0;0;0;0.056165933;0.375696526;0.710496343;0.956411011;1.065205937;1.045834003;0.938661978;0.790822579;0.643795597;0.528573873;0.464080352;0.457310736;0.505015895;0.596647658;0.717851767;0.853658754;0.990760941;1.118664077;1.229861464;1.319389166;1.384164234;1.422419561;1.433392636;1.417268239;1.375267997;1.309744045;1.224161208;1.12291496;1.010999188;0.893585556;0.775594967;0.661333895;0.554243632;0.45678036;0.370417376;0.295742961;0.232619549;4.587182312;5.097134701;5.297183852;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;13.11.1991;testproject_00__TESTSIMULATION;0.456306305;0.006215802;0.154194445;0.462522107;1;0;0;0;0;0.030426964;0.230588655;0.495575907;0.743208157;0.911375631;0.976637628;0.949318726;0.858760431;0.740144019;0.625845433;0.540580427;0.499249147;0.506858292;0.560057922;0.649690042;0.763628726;0.889268296;1.01526095;1.132402605;1.233809303;1.314658408;1.371781667;1.403321206;1.408543386;1.387797609;1.342540346;1.275328986;1.189715834;1.090018913;0.980991871;0.867445443;0.753882367;0.644198868;0.541486002;0.447941253;0.364880979;4.388543346;4.980930111;5.228530414;5.348713725;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;14.11.1991;testproject_00__TESTSIMULATION;1.061516609;0.014938805;0.151310418;1.076455414;1;0;0;0;0;0;0.016837635;0.143605298;0.341217498;0.560824108;0.748179338;0.866772049;0.905587338;0.87507452;0.798521808;0.703603712;0.61595001;0.55506254;0.532415304;0.551409289;0.60870362;0.69632128;0.803918096;0.920730177;1.036928537;1.144333394;1.23661019;1.309152192;1.358852033;1.383902705;1.383684667;1.35872333;1.310660642;1.242179772;1.156843969;1.058844296;0.952681744;0.842827896;0.733412013;0.62797362;0.529303613;4.023782562;4.837854004;5.147351637;5.305038735;5.372783254;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;15.11.1991;testproject_00__TESTSIMULATION;0.228539307;0.003412929;0.149780798;0.231952236;1;0;0;0;0;0;0;0.009995143;0.090756068;0.233481007;0.414790544;0.595779047;0.740001352;0.825411861;0.847658326;0.817116163;0.753139583;0.678070726;0.612359088;0.571338308;0.563740292;0.591726923;0.652018801;0.737606535;0.839556365;0.948546998;1.055948696;1.15442308;1.238140856;1.302766758;1.345352228;1.364228691;1.358935242;1.330167034;1.279706931;1.210303892;1.125479477;1.029267975;0.92591614;0.819579553;0.714052938;4.56654507;4.871490302;5.116708028;5.272233571;5.352643104;5.384581856;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;16.11.1991;testproject_00__TESTSIMULATION;0.320277541;0.004595629;0.289672416;0.324873169;1;0;1.350123026;1.465437817;1.3069634;0.916999985;0.577616084;0.342372675;0.19802064;0.115196991;0.073211224;0.066754809;0.099192261;0.171367203;0.276153407;0.398519337;0.519488454;0.621386375;0.692110013;0.727247201;0.729950939;0.70914556;0.676887339;0.645650149;0.626099716;0.625661873;0.647948064;0.692916729;0.757542073;0.836732982;0.924278685;1.013668429;1.098712271;1.173956861;1.2349315;1.278274113;1.30178048;1.30440331;1.286210578;1.248301396;1.192675115;5.207375217;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;17.11.1991;testproject_00__TESTSIMULATION;0.800461799;0.011775557;0.245300794;0.812237356;1;0;0.898267049;1.302418919;1.487805995;1.569557331;1.5902069;1.57549311;1.543506644;1.496768885;1.424466894;1.31655457;1.173330971;1.005629157;0.829562927;0.661017838;0.512570763;0.392837769;0.306974578;0.257191495;0.242866486;0.260454323;0.303611201;0.363827283;0.431578124;0.497757862;0.555044203;0.598877913;0.627869613;0.64360832;0.649984583;0.652224794;0.655854952;0.665782253;0.685621203;0.717319261;0.761073242;0.815482904;0.877865965;0.944656863;1.011823483;4.6821544;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;18.11.1991;testproject_00__TESTSIMULATION;0.320108807;0.004803942;0.227863;0.324912749;1;0;0.829326513;0.887953903;1.11481739;1.314723975;1.449543965;1.522656317;1.54879631;1.543682347;1.51543768;1.462282401;1.37861411;1.262455371;1.118818297;0.958531973;0.794914699;0.640697483;0.506277974;0.399154537;0.323907689;0.28224045;0.272960577;0.292062959;0.333126771;0.388122718;0.448545486;0.506648998;0.556518763;0.594764895;0.620726506;0.636199007;0.644794053;0.65109739;0.659798891;0.674940508;0.699377052;0.734488035;0.780129494;0.834780686;0.89582401;5.158881317;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;19.11.1991;testproject_00__TESTSIMULATION;0.158695527;0.002406276;0.149809212;0.161101803;1;0;0.039060049;0.458024294;0.695080513;0.925437703;1.136553995;1.304529347;1.420353006;1.487530042;1.515597769;1.512855958;1.482121426;1.421972148;1.331043987;1.211611183;1.070563734;0.91813713;0.76576034;0.624175926;0.502277354;0.406549918;0.340823453;0.306150562;0.300807761;0.320525039;0.359034959;0.408933161;0.462727464;0.513880203;0.557642747;0.591535345;0.61541352;0.631153467;0.642059101;0.652129572;0.66532714;0.684958893;0.713243766;0.751091333;0.79808041;5.00018579;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;20.11.1991;testproject_00__TESTSIMULATION;0.240076374;0.003609415;0.311736249;0.243685789;1;0;0.957086694;1.3225218;1.477968064;1.4765479;1.337622062;1.150433361;0.992142379;0.902161018;0.88706543;0.933135532;1.018018795;1.119043371;1.217848683;1.301835614;1.363449109;1.398581578;1.405194975;1.382681163;1.331878838;1.255344748;1.157488108;1.044376085;0.923225621;0.801710857;0.687229822;0.586235523;0.503693718;0.442705789;0.404326972;0.387603194;0.389831722;0.407020424;0.434485439;0.467499552;0.501893053;0.534519101;0.563523506;0.58839672;0.60982428;5.247760273;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;21.11.1991;testproject_00__TESTSIMULATION;0.400114182;0.006031873;0.45459227;0.406146056;1;0;1.255914854;1.46393336;1.556275541;1.562935597;1.510002323;1.449982764;1.413281514;1.398047987;1.384111921;1.352347966;1.296173942;1.222517517;1.146239429;1.083089931;1.044492635;1.035256292;1.053816953;1.09397093;1.14704864;1.203806249;1.255723778;1.295723128;1.318482369;1.320536926;1.300288905;1.257962669;1.195491839;1.116310215;1.025034376;0.927050488;0.828038766;0.733480962;0.648199928;0.575977851;0.519292593;0.479199767;0.455371853;0.446286105;0.449532965;5.117710489;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;22.11.1991;testproject_00__TESTSIMULATION;0.400028124;0.006138119;0.384587502;0.406166243;1;0;0.905364426;1.280434067;1.40206144;1.416168063;1.42192589;1.44318239;1.469791308;1.486101204;1.485879464;1.472872933;1.454012243;1.433137898;1.409187075;1.378372418;1.337730875;1.287656753;1.232403197;1.178827176;1.134302529;1.104741874;1.093322133;1.100085365;1.122269883;1.155080247;1.192605549;1.228679407;1.25757739;1.274526232;1.27604019;1.260110046;1.226264666;1.175517076;1.110204021;1.033731115;0.950242741;0.864243735;0.780206175;0.702197643;0.633566523;5.082748769;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;23.11.1991;testproject_00__TESTSIMULATION;0.399983407;0.006193324;0.368013265;0.406176732;1;0;1.229919941;1.29772873;1.225753447;1.23008941;1.279187229;1.328361299;1.366374286;1.397492421;1.425255771;1.448246796;1.463109172;1.468158412;1.464295014;1.453561078;1.437266312;1.415199913;1.386226938;1.349624886;1.306267207;1.259058838;1.21251491;1.171754414;1.141333553;1.124292066;1.121624048;1.132209891;1.153120813;1.180151949;1.208442463;1.233075721;1.249594561;1.254400817;1.24502954;1.220298938;1.180341818;1.126527501;1.061287115;0.987860272;0.909986676;5.116640803;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;24.11.1991;testproject_00__TESTSIMULATION;0.319986726;0.004954659;0.321624725;0.324941385;1;0;1.114322316;1.177718231;1.23809218;1.231831143;1.233371624;1.25988352;1.297735003;1.335326534;1.369351792;1.399850932;1.42600188;1.44573567;1.45731444;1.460442545;1.456015036;1.445068636;1.427938908;1.404210021;1.373384941;1.335787712;1.293177857;1.248791785;1.206826122;1.171590449;1.146625397;1.134028981;1.134119505;1.145446748;1.165081504;1.18907767;1.213002589;1.232453687;1.243507367;1.243069977;1.229117326;1.200819468;1.158554166;1.103817622;1.039046333;5.185775148;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;25.11.1991;testproject_00__TESTSIMULATION;0.239968408;0.003742706;0.32517562;0.243711114;1;0;1.386332243;1.408332448;1.336414592;1.279130781;1.254585656;1.242919254;1.23907568;1.245930187;1.263720078;1.289247962;1.318676643;1.349047035;1.37812567;1.403908302;1.424590911;1.43889029;1.446246451;1.446665741;1.440335253;1.427314673;1.407526136;1.381046986;1.348529482;1.311516145;1.272485627;1.234590389;1.201165331;1.17515219;1.15858879;1.152271126;1.155636184;1.166857609;1.183108342;1.200927315;1.216627096;1.226689301;1.228108254;1.218656828;1.197059798;5.291939395;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;26.11.1991;testproject_00__TESTSIMULATION;0.318663492;0.005126116;0.207617657;0.323789608;1;0;0.068714107;0.757326217;1.097657311;1.220140693;1.249883233;1.251768685;1.246930555;1.243149471;1.245498841;1.256341385;1.275088772;1.299490924;1.326961814;1.35511197;1.381764175;1.40496318;1.423142721;1.435293144;1.440947233;1.439974914;1.432338861;1.417988223;1.396968198;1.369687205;1.337195873;1.301328232;1.264619612;1.230005457;1.200379322;1.178123409;1.164719214;1.160511694;1.164655836;1.17523435;1.189508146;1.204248705;1.216100966;1.221932221;1.219132788;5.073275903;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;27.11.1991;testproject_00__TESTSIMULATION;0.550602484;0.009140927;0.168698711;0.559743411;1;0;3.54E-04;0.066799012;0.448878118;0.795611363;1.019976388;1.140771754;1.198803236;1.223881024;1.234114427;1.240633372;1.249817448;1.264305001;1.284151155;1.308034259;1.334082667;1.360275409;1.384645466;1.405464046;1.421407027;1.431617019;1.435623112;1.433181348;1.424153956;1.408517384;1.386506973;1.358825263;1.326803891;1.292426436;1.258174116;1.226719053;1.20053613;1.181521873;1.170698736;1.168055139;1.172537915;1.182184314;1.194360732;1.206065918;1.214255755;4.521952829;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;28.11.1991;testproject_00__TESTSIMULATION;0.306760626;0.005358339;0.162793157;0.312118965;1;0;0;0;0.025211734;0.270253297;0.558504942;0.807236248;0.985387836;1.09873421;1.164964919;1.201600182;1.22255381;1.237592284;1.252609004;1.270362869;1.291442797;1.315138374;1.340053825;1.364505367;1.386805823;1.405481955;1.419403168;1.42779655;1.430172199;1.426230793;1.415830732;1.399051673;1.37633174;1.348610746;1.317401368;1.284734307;1.252967153;1.224490153;1.201390649;1.185145215;1.176397064;1.174853331;1.179310918;1.18779733;1.19779783;4.62092045;5.130945789;5.3062511;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;29.11.1991;testproject_00__TESTSIMULATION;0.453692327;0.008037509;0.14972063;0.461729836;1;0;0;0;0;0.010508741;0.163338083;0.383941416;0.615320559;0.815356212;0.967469699;1.072996239;1.141564351;1.184836894;1.213284706;1.234817792;1.254533;1.275095436;1.297363758;1.320998622;1.344954687;1.36786034;1.388307748;1.405052513;1.417111915;1.423771494;1.424542623;1.419129928;1.407452847;1.389728216;1.366581075;1.339128376;1.308983132;1.278150893;1.248824029;1.223109233;1.202740716;1.188833112;1.181716606;1.18087794;1.185010645;4.432586725;5.002171426;5.236829617;5.349784216;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
